RegistroANS;Ano;Trimestre;ValorDespesas
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"408034";2025;"1T";"227454.23"
"408034";2025;"1T";"227454.23"
"408034";2025;"1T";"137150.04"
"408034";2025;"1T";"409390.87"
"408034";2025;"1T";"90304.19"
"408034";2025;"1T";"90304.19"
"408034";2025;"1T";"114813.96"
"408034";2025;"1T";"62451.1"
"408034";2025;"1T";"52362.86"
"408034";2025;"1T";"176.82"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"409243";2025;"1T";"43198704.21"
"409243";2025;"1T";"43265817.19"
"409243";2025;"1T";"41648166.19"
"409243";2025;"1T";"40337323.78"
"409243";2025;"1T";"43571260.16"
"409243";2025;"1T";"1310842.41"
"409243";2025;"1T";"1329206.25"
"409243";2025;"1T";"1548710.43"
"409243";2025;"1T";"1548710.43"
"409243";2025;"1T";"2681106.33"
"409243";2025;"1T";"68940.57"
"409243";2025;"1T";"68940.57"
"409243";2025;"1T";"83840.83"
"409243";2025;"1T";"-67112.98"
"409243";2025;"1T";"-67112.98"
"409243";2025;"1T";"-67112.98"
"409243";2025;"1T";"-67112.98"
"409243";2025;"1T";"-67112.98"
"409243";2025;"1T";"-66709.64"
"409243";2025;"1T";"-403.34"
"410624";2025;"1T";"38073.41"
"410624";2025;"1T";"38073.41"
"410624";2025;"1T";"38073.41"
"410624";2025;"1T";"38073.41"
"410624";2025;"1T";"2999455.74"
"410624";2025;"1T";"1072176.96"
"410624";2025;"1T";"221549.04"
"410624";2025;"1T";"1705729.74"
"410624";2025;"1T";"318173.87"
"385620";2025;"1T";"39031.5"
"385620";2025;"1T";"18779.9"
"385620";2025;"1T";"20251.6"
"385620";2025;"1T";"986696.2"
"385620";2025;"1T";"3486199.71"
"385620";2025;"1T";"3465157.85"
"385620";2025;"1T";"21041.86"
"385620";2025;"1T";"606564.85"
"386588";2025;"1T";"37359.24"
"386588";2025;"1T";"230047.91"
"386588";2025;"1T";"1368.32"
"386588";2025;"1T";"253902.17"
"386588";2025;"1T";"760.39"
"386588";2025;"1T";"202926.28"
"386588";2025;"1T";"57810.62"
"386588";2025;"1T";"373971.36"
"386588";2025;"1T";"373971.36"
"386588";2025;"1T";"373971.36"
"386588";2025;"1T";"373971.36"
"386588";2025;"1T";"373971.36"
"386588";2025;"1T";"-299045.7"
"386588";2025;"1T";"673017.06"
"388092";2025;"1T";"2074564.59"
"388092";2025;"1T";"2074564.59"
"388092";2025;"1T";"1875967.19"
"388092";2025;"1T";"1875967.19"
"388092";2025;"1T";"2160129.71"
"388092";2025;"1T";"180853.18"
"388092";2025;"1T";"180853.18"
"388092";2025;"1T";"231838.16"
"388092";2025;"1T";"16642.15"
"388092";2025;"1T";"16642.15"
"388092";2025;"1T";"29724.16"
"388092";2025;"1T";"1102.07"
"388092";2025;"1T";"1102.07"
"388092";2025;"1T";"1102.07"
"392804";2025;"1T";"95285979.76"
"392804";2025;"1T";"97572781.51"
"392804";2025;"1T";"29780944.43"
"392804";2025;"1T";"29780944.43"
"401480";2025;"1T";"5995847.31"
"401480";2025;"1T";"5789070.46"
"401480";2025;"1T";"5187464.98"
"401480";2025;"1T";"5187464.98"
"401480";2025;"1T";"22639.57"
"401480";2025;"1T";"4055668"
"401480";2025;"1T";"418542.26"
"406805";2025;"1T";"6442.57"
"406805";2025;"1T";"6442.57"
"406805";2025;"1T";"6442.57"
"406805";2025;"1T";"36066.2"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"407011";2025;"1T";"0"
"407011";2025;"1T";"0"
"407011";2025;"1T";"171420458"
"407569";2025;"1T";"0"
"408034";2025;"1T";"516762.96"
"408034";2025;"1T";"485996.56"
"408034";2025;"1T";"30766.4"
"408034";2025;"1T";"1219017.36"
"408034";2025;"1T";"1193697.96"
"408034";2025;"1T";"1169156.88"
"408034";2025;"1T";"1169156.88"
"408034";2025;"1T";"1393499.28"
"408794";2025;"1T";"1197313.73"
"408794";2025;"1T";"0"
"408794";2025;"1T";"1197313.73"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"409791";2025;"1T";"1499217.31"
"409791";2025;"1T";"1489290.41"
"409791";2025;"1T";"1420984.87"
"409791";2025;"1T";"1420984.87"
"409791";2025;"1T";"102222.82"
"409791";2025;"1T";"1331609.14"
"409791";2025;"1T";"23511.59"
"409791";2025;"1T";"68305.54"
"409791";2025;"1T";"68305.54"
"409791";2025;"1T";"68305.54"
"409791";2025;"1T";"9926.9"
"409791";2025;"1T";"9926.9"
"409791";2025;"1T";"9926.9"
"409791";2025;"1T";"9926.9"
"409791";2025;"1T";"9926.9"
"409791";2025;"1T";"9926.9"
"410624";2025;"1T";"973319.65"
"410624";2025;"1T";"541736.97"
"410624";2025;"1T";"431582.68"
"410624";2025;"1T";"647355.93"
"410624";2025;"1T";"647355.93"
"392804";2025;"1T";"856288.74"
"392804";2025;"1T";"6699938.27"
"392804";2025;"1T";"31062.57"
"392804";2025;"1T";"3676358.03"
"392804";2025;"1T";"27582.29"
"392804";2025;"1T";"22211384.9"
"392804";2025;"1T";"154200"
"392804";2025;"1T";"4178724.98"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"392804";2025;"1T";"958049.54"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"392804";2025;"1T";"6318460.85"
"392804";2025;"1T";"6318460.85"
"392804";2025;"1T";"73173.39"
"392804";2025;"1T";"1073884.67"
"392804";2025;"1T";"17273.39"
"392804";2025;"1T";"908662.12"
"392804";2025;"1T";"3758.58"
"392804";2025;"1T";"4247928.41"
"392804";2025;"1T";"451728.83"
"392804";2025;"1T";"0"
"392804";2025;"1T";"1264120.1"
"392804";2025;"1T";"1264120.1"
"392804";2025;"1T";"246.92"
"392804";2025;"1T";"1010965.4"
"392804";2025;"1T";"86.16"
"392804";2025;"1T";"22740.19"
"392804";2025;"1T";"13.94"
"392804";2025;"1T";"230067.49"
"392804";2025;"1T";"15243245.29"
"392804";2025;"1T";"15243245.29"
"392804";2025;"1T";"121657.35"
"392804";2025;"1T";"204776.21"
"392804";2025;"1T";"1331.14"
"392804";2025;"1T";"367003.56"
"392804";2025;"1T";"645.22"
"392804";2025;"1T";"14490364.82"
"392804";2025;"1T";"57466.99"
"392804";2025;"1T";"0"
"392804";2025;"1T";"42029565.32"
"392804";2025;"1T";"42029448.48"
"392804";2025;"1T";"628140.77"
"392804";2025;"1T";"7298052.26"
"392804";2025;"1T";"95823.54"
"392804";2025;"1T";"5613436.1"
"392804";2025;"1T";"18873.59"
"392804";2025;"1T";"28375122.22"
"392804";2025;"1T";"0"
"392804";2025;"1T";"116.84"
"392804";2025;"1T";"116.84"
"392804";2025;"1T";"243140.51"
"392804";2025;"1T";"243140.51"
"392804";2025;"1T";"96.94"
"392804";2025;"1T";"110817.77"
"392804";2025;"1T";"200.37"
"392804";2025;"1T";"154343.88"
"392804";2025;"1T";"74260.05"
"392804";2025;"1T";"74260.05"
"392804";2025;"1T";"11666.74"
"392804";2025;"1T";"3710"
"392804";2025;"1T";"59123.31"
"392804";2025;"1T";"1695418.46"
"392804";2025;"1T";"1695418.46"
"392804";2025;"1T";"-197765.54"
"392804";2025;"1T";"4466229.24"
"392804";2025;"1T";"923626.5"
"392804";2025;"1T";"923626.5"
"392804";2025;"1T";"0"
"395480";2025;"1T";"12735992.61"
"395480";2025;"1T";"10946238.69"
"395480";2025;"1T";"108983.4"
"395480";2025;"1T";"1680770.52"
"395480";2025;"1T";"4053694.92"
"395480";2025;"1T";"4779031.65"
"395480";2025;"1T";"4260014.49"
"395480";2025;"1T";"519017.16"
"401480";2025;"1T";"1287071.19"
"401480";2025;"1T";"14137.9"
"401480";2025;"1T";"40358.06"
"401480";2025;"1T";"40358.06"
"401480";2025;"1T";"130.91"
"401480";2025;"1T";"34709.95"
"401480";2025;"1T";"4059.41"
"401480";2025;"1T";"2823.54"
"401480";2025;"1T";"89.25"
"401480";2025;"1T";"462746.37"
"401480";2025;"1T";"462746.37"
"401480";2025;"1T";"224614.28"
"401480";2025;"1T";"129500.82"
"401480";2025;"1T";"132650.86"
"401480";2025;"1T";"9625.83"
"401480";2025;"1T";"9625.83"
"401480";2025;"1T";"4171.67"
"401480";2025;"1T";"2590"
"401480";2025;"1T";"2864.16"
"401480";2025;"1T";"88875.22"
"401480";2025;"1T";"88875.22"
"401480";2025;"1T";"143.68"
"401480";2025;"1T";"56611.12"
"401480";2025;"1T";"15736.65"
"401480";2025;"1T";"18454.6"
"401480";2025;"1T";"206776.85"
"401480";2025;"1T";"206776.85"
"401480";2025;"1T";"206776.85"
"401480";2025;"1T";"206776.85"
"401480";2025;"1T";"206776.85"
"401480";2025;"1T";"99087.8"
"401480";2025;"1T";"107689.05"
"404241";2025;"1T";"17981.5"
"404241";2025;"1T";"9817.4"
"406805";2025;"1T";"442645.5"
"406805";2025;"1T";"442645.5"
"406805";2025;"1T";"431562.82"
"406805";2025;"1T";"2171541.32"
"406805";2025;"1T";"2121739.25"
"406805";2025;"1T";"49802.07"
"406805";2025;"1T";"5137807.63"
"406805";2025;"1T";"5088486.78"
"406805";2025;"1T";"4429542.77"
"406805";2025;"1T";"4428068.47"
"406805";2025;"1T";"503024.25"
"407011";2025;"1T";"1671527.09"
"407011";2025;"1T";"1671527.09"
"407011";2025;"1T";"1642460.13"
"407011";2025;"1T";"1642460.13"
"407011";2025;"1T";"7353343.85"
"407011";2025;"1T";"200050989.86"
"407011";2025;"1T";"29066.96"
"407011";2025;"1T";"29066.96"
"407011";2025;"1T";"29066.96"
"407011";2025;"1T";"-38579.77"
"408034";2025;"1T";"9444.66"
"408034";2025;"1T";"9444.66"
"408034";2025;"1T";"13239.17"
"408034";2025;"1T";"-231"
"408034";2025;"1T";"-231"
"408034";2025;"1T";"15327.42"
"408034";2025;"1T";"15327.42"
"408034";2025;"1T";"15327.42"
"408034";2025;"1T";"25319.4"
"408034";2025;"1T";"25319.4"
"408034";2025;"1T";"25319.4"
"408034";2025;"1T";"25319.4"
"408034";2025;"1T";"25319.4"
"408034";2025;"1T";"25898.4"
"408034";2025;"1T";"-579"
"409286";2025;"1T";"78676.84"
"409286";2025;"1T";"63282.64"
"409286";2025;"1T";"0"
"409286";2025;"1T";"15394.2"
"409286";2025;"1T";"18572.97"
"409286";2025;"1T";"144354.24"
"409286";2025;"1T";"137121.23"
"409286";2025;"1T";"7233.01"
"410110";2025;"1T";"670434.78"
"410110";2025;"1T";"670434.78"
"410110";2025;"1T";"670434.78"
"410110";2025;"1T";"1175274.56"
"410624";2025;"1T";"2129779.54"
"410624";2025;"1T";"2392355.71"
"410624";2025;"1T";"2234846.57"
"410624";2025;"1T";"2234846.57"
"410624";2025;"1T";"2394036.22"
"410624";2025;"1T";"1423.22"
"410624";2025;"1T";"129920.41"
"410624";2025;"1T";"157509.14"
"410624";2025;"1T";"157509.14"
"410624";2025;"1T";"206495.76"
"410624";2025;"1T";"-262576.17"
"410624";2025;"1T";"-262576.17"
"410624";2025;"1T";"-262576.17"
"410624";2025;"1T";"-262576.17"
"410624";2025;"1T";"-262576.17"
"410624";2025;"1T";"-265684.38"
"410624";2025;"1T";"3108.21"
"410624";2025;"1T";"0"
"385620";2025;"1T";"11518543.22"
"385620";2025;"1T";"10808769.42"
"385620";2025;"1T";"2609758.95"
"385620";2025;"1T";"2609758.95"
"385620";2025;"1T";"87466.54"
"385620";2025;"1T";"116811.82"
"385620";2025;"1T";"24102.1"
"386596";2025;"1T";"1716495.67"
"386596";2025;"1T";"1716495.67"
"386596";2025;"1T";"1716495.67"
"386596";2025;"1T";"1716495.67"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"392804";2025;"1T";"990552.44"
"392804";2025;"1T";"0"
"392804";2025;"1T";"-2286801.75"
"392804";2025;"1T";"-2286801.75"
"392804";2025;"1T";"-2286801.75"
"392804";2025;"1T";"-2286801.75"
"392804";2025;"1T";"-2286801.75"
"392804";2025;"1T";"-1245438.47"
"392804";2025;"1T";"-1041363.28"
"395480";2025;"1T";"447236.29"
"395480";2025;"1T";"447236.29"
"395480";2025;"1T";"18062624.47"
"395480";2025;"1T";"18125313.64"
"395480";2025;"1T";"17600808.98"
"395480";2025;"1T";"17600808.98"
"395480";2025;"1T";"7796357.34"
"395480";2025;"1T";"12898421.09"
"404241";2025;"1T";"8164.1"
"404241";2025;"1T";"1590812.07"
"404241";2025;"1T";"1272842.83"
"404241";2025;"1T";"1217530.36"
"404241";2025;"1T";"55312.47"
"406805";2025;"1T";"3698068.17"
"406805";2025;"1T";"271272.71"
"406805";2025;"1T";"1474.3"
"406805";2025;"1T";"1474.3"
"406805";2025;"1T";"625738.9"
"406805";2025;"1T";"625738.9"
"406805";2025;"1T";"847291.4"
"406805";2025;"1T";"33205.11"
"406805";2025;"1T";"33205.11"
"406805";2025;"1T";"39136.53"
"406805";2025;"1T";"49320.85"
"406805";2025;"1T";"49320.85"
"406805";2025;"1T";"49320.85"
"406805";2025;"1T";"49320.85"
"406805";2025;"1T";"49320.85"
"406805";2025;"1T";"72575.79"
"406805";2025;"1T";"-23254.94"
"406937";2025;"1T";"5185012.86"
"406937";2025;"1T";"5037302.13"
"406937";2025;"1T";"929032.58"
"406937";2025;"1T";"929032.58"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"3526.49"
"406937";2025;"1T";"0"
"406937";2025;"1T";"2259241.2"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"407224";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"407569";2025;"1T";"0"
"408093";2025;"1T";"31084.35"
"408093";2025;"1T";"31084.35"
"408093";2025;"1T";"31084.35"
"408093";2025;"1T";"37903.6"
"408093";2025;"1T";"842.67"
"408093";2025;"1T";"0"
"408093";2025;"1T";"842.67"
"408093";2025;"1T";"37431.81"
"408093";2025;"1T";"492581.77"
"408093";2025;"1T";"418704.5"
"408093";2025;"1T";"73877.27"
"409286";2025;"1T";"90940.11"
"409286";2025;"1T";"95393.57"
"409286";2025;"1T";"101647.65"
"409286";2025;"1T";"101647.65"
"410110";2025;"1T";"290875.09"
"410110";2025;"1T";"11281.93"
"410110";2025;"1T";"279593.16"
"410110";2025;"1T";"745241.66"
"410110";2025;"1T";"3057557.56"
"410110";2025;"1T";"3052828.69"
"410110";2025;"1T";"4728.87"
"385620";2025;"1T";"10392"
"385620";2025;"1T";"6910.7"
"385620";2025;"1T";"467010.77"
"385620";2025;"1T";"274728.81"
"385620";2025;"1T";"434156.44"
"385620";2025;"1T";"256142.55"
"385620";2025;"1T";"16593.12"
"385620";2025;"1T";"2386.21"
"385620";2025;"1T";"1062427.77"
"385620";2025;"1T";"1410145.69"
"385620";2025;"1T";"4939575.37"
"385620";2025;"1T";"4939575.37"
"385620";2025;"1T";"627498.72"
"385620";2025;"1T";"1432104.51"
"385620";2025;"1T";"230576.55"
"385620";2025;"1T";"59765.29"
"385620";2025;"1T";"2533.66"
"385620";2025;"1T";"2587096.64"
"385620";2025;"1T";"14531448.82"
"385620";2025;"1T";"3148106.45"
"385620";2025;"1T";"3148106.45"
"385620";2025;"1T";"126474.51"
"385620";2025;"1T";"72396.77"
"385620";2025;"1T";"36423.8"
"385620";2025;"1T";"7735.68"
"385620";2025;"1T";"732"
"385620";2025;"1T";"655114.54"
"385620";2025;"1T";"332752.07"
"385620";2025;"1T";"293863.97"
"385620";2025;"1T";"134408.58"
"385620";2025;"1T";"25332.81"
"385620";2025;"1T";"465.72"
"385620";2025;"1T";"1885095.55"
"385620";2025;"1T";"89519.25"
"385620";2025;"1T";"89519.25"
"385620";2025;"1T";"85629.25"
"385620";2025;"1T";"3890"
"385620";2025;"1T";"21809.4"
"385620";2025;"1T";"21809.4"
"385620";2025;"1T";"11697.46"
"385620";2025;"1T";"6696.59"
"385620";2025;"1T";"3415.35"
"385620";2025;"1T";"709773.8"
"385620";2025;"1T";"709773.8"
"385620";2025;"1T";"709773.8"
"385620";2025;"1T";"709773.8"
"385620";2025;"1T";"709773.8"
"385620";2025;"1T";"704008.68"
"385620";2025;"1T";"5765.12"
"386596";2025;"1T";"0"
"386596";2025;"1T";"0"
"386596";2025;"1T";"10932695.85"
"386596";2025;"1T";"11113601.72"
"386596";2025;"1T";"10848701.02"
"386596";2025;"1T";"264900.7"
"386596";2025;"1T";"2880220.31"
"389358";2025;"1T";"265047.45"
"389358";2025;"1T";"1241940.4"
"389358";2025;"1T";"1241940.4"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"392804";2025;"1T";"0"
"395480";2025;"1T";"524504.66"
"395480";2025;"1T";"524504.66"
"395480";2025;"1T";"524504.66"
"395480";2025;"1T";"-62689.17"
"395480";2025;"1T";"-62689.17"
"395480";2025;"1T";"-62689.17"
"395480";2025;"1T";"-62689.17"
"395480";2025;"1T";"-62689.17"
"395480";2025;"1T";"-251634.71"
"395480";2025;"1T";"188945.54"
"404241";2025;"1T";"4039046.38"
"404241";2025;"1T";"3929070.95"
"404241";2025;"1T";"3922650.76"
"404241";2025;"1T";"3922650.76"
"404241";2025;"1T";"6037775.77"
"404241";2025;"1T";"297907.08"
"404241";2025;"1T";"6420.19"
"404241";2025;"1T";"6420.19"
"404241";2025;"1T";"6420.19"
"404241";2025;"1T";"109975.43"
"404241";2025;"1T";"109975.43"
"404241";2025;"1T";"109975.43"
"404241";2025;"1T";"109975.43"
"404241";2025;"1T";"109975.43"
"404241";2025;"1T";"107084.86"
"404241";2025;"1T";"2890.57"
"406813";2025;"1T";"249258.13"
"406813";2025;"1T";"249258.13"
"406813";2025;"1T";"139348.22"
"406813";2025;"1T";"165373.56"
"406813";2025;"1T";"109909.91"
"406813";2025;"1T";"109909.91"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"407224";2025;"1T";"1879195.03"
"407224";2025;"1T";"1856955.21"
"407224";2025;"1T";"22239.82"
"407224";2025;"1T";"374726.9"
"407224";2025;"1T";"494477.13"
"407224";2025;"1T";"490715.84"
"407224";2025;"1T";"3761.29"
"407224";2025;"1T";"8414219.44"
"407224";2025;"1T";"8414219.44"
"408093";2025;"1T";"902576.17"
"408093";2025;"1T";"919415.33"
"408093";2025;"1T";"918548.87"
"408093";2025;"1T";"918548.87"
"408093";2025;"1T";"1053457.97"
"408093";2025;"1T";"866.46"
"408093";2025;"1T";"866.46"
"408093";2025;"1T";"2209.66"
"408093";2025;"1T";"-16839.16"
"408093";2025;"1T";"-16839.16"
"408093";2025;"1T";"-16839.16"
"408093";2025;"1T";"-16839.16"
"408093";2025;"1T";"-16839.16"
"408093";2025;"1T";"-16839.16"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"408794";2025;"1T";"0"
"409286";2025;"1T";"3831.74"
"409286";2025;"1T";"95681.54"
"409286";2025;"1T";"2134.37"
"409286";2025;"1T";"780"
"409286";2025;"1T";"780"
"409286";2025;"1T";"780"
"409286";2025;"1T";"-7034.08"
"409286";2025;"1T";"-7034.08"
"409286";2025;"1T";"9547.7"
"409286";2025;"1T";"-4453.46"
"409286";2025;"1T";"-4453.46"
"409286";2025;"1T";"-4453.46"
"409286";2025;"1T";"-4453.46"
"409286";2025;"1T";"-4453.46"
"409286";2025;"1T";"-1360.12"
"409286";2025;"1T";"-3093.34"
"410110";2025;"1T";"6629510.58"
"410110";2025;"1T";"6570542.77"
"410110";2025;"1T";"6548225.44"
"410110";2025;"1T";"6548225.44"
"410110";2025;"1T";"18691.45"
"410110";2025;"1T";"7012658.09"
"410110";2025;"1T";"12102.3"
"410110";2025;"1T";"22317.33"
"410110";2025;"1T";"22317.33"
"410110";2025;"1T";"35227.77"
"410110";2025;"1T";"58967.81"
"410110";2025;"1T";"58967.81"
"410110";2025;"1T";"58967.81"
"410110";2025;"1T";"58967.81"
"410110";2025;"1T";"58967.81"
"410110";2025;"1T";"60649.96"
"410110";2025;"1T";"-1682.15"
"410888";2025;"1T";"28607.22"
"410888";2025;"1T";"28607.22"
"410888";2025;"1T";"891825.04"
"410888";2025;"1T";"894145.71"
"410888";2025;"1T";"844723.33"
"410888";2025;"1T";"49422.38"
"389358";2025;"1T";"2470049.83"
"389358";2025;"1T";"2619593.29"
"389358";2025;"1T";"2527545.41"
"389358";2025;"1T";"2527545.41"
"389358";2025;"1T";"50684.53"
"389358";2025;"1T";"2813026.97"
"389358";2025;"1T";"555452.59"
"389358";2025;"1T";"92047.88"
"389358";2025;"1T";"92047.88"
"389358";2025;"1T";"92047.88"
"389358";2025;"1T";"-149543.46"
"389358";2025;"1T";"-149543.46"
"389358";2025;"1T";"-149543.46"
"389358";2025;"1T";"-149543.46"
"389358";2025;"1T";"-149543.46"
"389358";2025;"1T";"-149543.46"
"389358";2025;"1T";"11841.82"
"393533";2025;"1T";"102570.28"
"393533";2025;"1T";"102570.28"
"393533";2025;"1T";"8149.51"
"393533";2025;"1T";"25532.42"
"393533";2025;"1T";"94420.77"
"393533";2025;"1T";"94420.77"
"393533";2025;"1T";"750.29"
"393533";2025;"1T";"750.29"
"393533";2025;"1T";"3330.16"
"393533";2025;"1T";"3330.16"
"393533";2025;"1T";"3028023.12"
"402001";2025;"1T";"485727.94"
"402001";2025;"1T";"324046.05"
"402001";2025;"1T";"45776.4"
"402001";2025;"1T";"115905.49"
"402001";2025;"1T";"113962.68"
"402001";2025;"1T";"1309465.83"
"402001";2025;"1T";"843524.38"
"402001";2025;"1T";"465941.45"
"402001";2025;"1T";"77036.07"
"402001";2025;"1T";"7629.4"
"402001";2025;"1T";"69406.67"
"406481";2025;"1T";"114156.5"
"406481";2025;"1T";"114156.5"
"406481";2025;"1T";"114156.5"
"406481";2025;"1T";"115049.04"
"406813";2025;"1T";"188.61"
"406813";2025;"1T";"188.61"
"406813";2025;"1T";"24683.29"
"406813";2025;"1T";"558983.08"
"406813";2025;"1T";"558452.31"
"406813";2025;"1T";"530.77"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
"406937";2025;"1T";"0"
